Age,total_rooms,total_bedrooms,households,median_income,Value
29,1939,247,244,8.1111,175600
29,4050,584,598,7.5847,175500
29,1646,321,300,5.5631,175500
29,2207,291,308,7.3518,175500
29,974,232,203,4.6141,175500
29,8240,1410,1270,7.2074,175400
29,1663,250,204,5.409,175400
29,6259,1098,1114,6.3298,175400
29,3114,463,469,6.2162,175400
29,6339,862,825,7.1069,175400
29,1593,371,379,4.4286,175400
29,1549,378,355,5.2923,175400
29,1416,249,244,5.1741,175300
29,1875,316,316,6.5783,175300
29,3067,396,372,8.7385,175300
29,1161,289,296,3.3438,175300
29,1757,464,426,4.1304,175300
29,2057,329,309,7.866,175200
29,6258,1003,752,10.9601,175200
29,2067,428,377,5.8371,175200
29,247,80,70,3.7059,175200
29,2017,489,403,4.1591,175200
29,1421,462,339,2.2969,175200
29,5066,1292,1117,3.821,175100
29,8711,1544,1396,5.0907,175000
29,3590,772,603,4.4464,175000
29,2024,297,274,6.7861,175000
29,11976,2495,2009,4.8488,175000
29,20,5,5,3.875,175000
29,1010,274,261,2.5197,175000
29,2634,641,560,3.7976,175000
29,2355,438,450,6.5356,175000
29,1574,385,363,5.3423,175000
29,3930,661,616,6.3767,175000
29,2542,498,494,4,175000
29,1414,191,230,10.0757,175000
29,2851,490,463,5.8752,175000
29,4227,641,589,6.4238,175000
29,6840,1689,1629,2.4132,175000
29,2267,359,348,7.79,175000
29,3191,482,447,8.6001,175000
29,2278,316,304,10.1275,175000
29,4281,582,576,9.0519,175000
30,3166,411,345,7.9367,175000
30,2975,371,398,10.1989,175000
30,729,105,108,10.3893,175000
30,4340,741,670,7.5674,175000
30,5192,658,662,15.0001,175000
30,3095,551,534,5.3099,175000
30,3404,497,466,7.2217,175000
30,2250,329,323,6.9257,175000
30,3090,652,582,4.1699,175000
30,1033,223,224,3.2708,175000
30,1152,341,225,3.053,175000
30,3085,499,480,7.9794,175000
30,3224,561,580,8.4614,175000
30,2105,346,332,10.6349,175000
30,3116,661,543,5.1837,175000
30,1833,331,268,6.6178,175000
30,2874,592,586,5.5137,175000
30,4134,740,745,5.6877,175000
30,2499,492,542,5.5342,175000
30,2322,518,457,3.1679,175000
30,1144,268,279,2.8583,175000
30,3004,718,626,2.395,175000
30,1362,255,202,1.9,175000
30,5777,1261,1225,2.7634,175000
30,590,130,121,4.8611,175000
30,1889,590,537,3.4706,175000
30,2753,576,546,3.7422,175000
30,2116,474,443,3.5625,175000
30,2499,566,522,3.1779,175000
30,4944,1164,948,4.9,175000
30,2270,488,489,3.2845,175000
30,2612,582,564,2.6759,175000
30,2371,725,686,3.6484,175000
30,2283,506,469,2.3774,175000
30,3329,753,629,3.5521,175000
30,3011,714,654,2.3387,175000
30,2033,463,450,2.5685,175000
30,2653,621,584,2.49,175000
30,3046,726,663,2.6848,175000
30,2280,550,502,2.3438,175000
30,1949,459,428,2.7601,175000
30,1021,230,208,2.625,175000
30,1321,295,278,3.1131,175000
30,8039,1717,1571,4.1678,175000
30,665,171,171,4.5833,174900
30,1688,430,402,3.7857,174800
30,1649,456,411,2.2262,174800
30,1011,198,198,7.9217,174800
30,638,266,234,3.7875,174800
30,2149,426,399,4.1103,174800
30,2460,447,398,6.4967,174800
30,4477,610,612,8.1093,174700
30,2105,302,286,6.3822,174700
30,32,9,11,4.1944,174600
30,4447,713,705,8.8693,174600
30,3236,451,416,11.1121,174600
30,1974,260,278,9.8589,174600
30,2404,349,329,11.0138,174500
30,1741,225,233,12.3411,174500
30,5488,1055,964,8.8742,174500
30,3212,572,526,6.6155,174500
30,1598,398,411,5.1155,174500
30,2499,396,374,6.6544,174500
30,3120,602,553,5.2949,174500
30,1891,364,314,6.6265,174500
30,3415,779,718,4.498,174500
30,1496,247,203,7.8164,174500
30,1521,328,275,4.0764,174400
30,2790,531,424,4.8,174400
30,2088,510,390,5.1048,174400
30,3355,492,366,7.2988,174400
30,2465,585,472,3.6538,174400
30,1808,408,300,3.5682,174400
30,1232,178,171,11.075,174400
30,1244,173,154,10.3682,174400
30,1025,150,126,10.3048,174400
30,3082,455,365,11.216,174300
30,9565,2289,1831,4.7024,174300
30,1016,238,236,3.0625,174300
30,3615,570,559,8.5574,174300
30,2897,413,367,13.1738,174300
30,2413,559,423,6.3017,174300
30,1790,361,284,6.0247,174300
30,1301,280,249,5,174200
30,2126,423,332,5.1923,174200
30,1639,352,278,5.6336,174200
30,1883,419,328,4.2222,174200
30,1469,312,266,3.4937,174200
30,3521,455,451,10.2849,174200
30,3618,767,714,5.4284,174200
30,6163,1004,903,10.8289,174200
30,2209,275,274,15.0001,174200
30,1266,,183,9.802,174200
30,4879,756,754,5.9055,174200
30,4486,554,549,10.1454,174100
30,3442,1526,977,3.1985,174100
30,3556,521,537,6.1426,174100
30,1632,376,375,3.2125,174100
30,2370,352,347,7.1148,174100
30,6017,1244,1135,3.5426,174100
30,3595,785,732,4.1372,174100
30,1642,423,368,3.6042,174100
30,4496,877,855,4.6808,174100
30,2736,550,534,5.5422,174100
30,3310,598,563,6.632,174100
30,2466,507,465,3.9375,174100
30,2043,430,452,5.2549,174000
30,2196,486,460,4.4135,174000
30,885,321,254,2.625,174000
30,1634,373,364,3.4125,174000
30,1328,377,344,2.2222,174000
30,1998,472,436,3.9306,174000
30,2017,357,348,5.0532,174000
30,1652,310,326,4.8098,174000
30,1958,333,364,3.6406,174000
30,1901,400,418,2.7264,174000
30,2479,491,490,4.9643,173900
30,2071,412,412,4.9125,173900
30,2224,580,516,3.1305,173900
30,2222,542,512,2.8553,173900
30,1562,441,347,3.5161,173900
30,1122,233,223,3.5388,173900
30,2038,379,381,5.2416,173900
30,1469,226,225,7.8496,173900
30,1821,335,316,6.5842,173900
30,1797,343,203,5.9196,173900
30,1997,427,426,4.4063,173900
30,2426,359,387,9.2175,173900
30,1538,425,288,5.3369,173900
30,1890,416,329,4.5658,173900
30,2125,498,468,5.6315,173800
30,1765,390,349,6.5928,173800
30,1496,282,215,6.0516,173800
30,959,230,197,5.2333,173800
30,1806,465,358,3.8125,173800
30,2204,428,410,7.0516,173800
30,1188,264,249,3.6607,173800
30,5476,1073,963,5.6637,173800
30,2133,413,402,4.4211,173800
30,1291,356,373,2.7143,173800
30,1867,426,399,2.6221,173800
30,1395,396,404,2.5301,173700
30,2539,695,611,3.0708,173700
30,1097,307,333,1.6389,173700
30,1707,514,434,2.7543,173700
30,2489,481,443,5.8777,173700
30,891,183,171,6,173600
30,2766,732,646,4.6161,173600
30,6745,1547,1535,3.9917,173600
30,1589,421,394,4.1029,173600
30,949,287,244,2.75,173600
30,1309,477,424,3.4417,173600
30,1253,375,362,3.5179,173500
30,1494,494,459,2.1074,173500
30,1087,423,425,0.9702,173500
30,1679,470,473,4.1026,173500
30,1391,393,360,3.184,173400
30,1283,406,376,2.75,173400
30,3397,597,560,4.8125,173400
30,3512,472,481,8.1001,173400
30,2552,314,323,8.1839,173400
30,2095,450,411,5.5,173400
30,2016,443,419,5.2732,173400
30,2141,425,429,4.2036,173400
30,2602,439,424,5.01,173400
30,2822,473,469,6.4441,173400
30,2017,454,428,4.4732,173400
30,2664,432,429,5.069,173400
30,4183,539,520,7.4056,173400
30,6224,1679,1589,4.2071,173300
30,2043,250,246,9.6062,173300
30,5831,1546,1477,3.1483,173300
30,2704,426,423,5.2815,173300
30,7961,2276,2116,3.512,173300
30,7060,1159,1139,4.8359,173300
30,2507,393,392,6.1601,173300
30,2905,504,491,5.0853,173300
30,639,98,93,6.6833,173300
30,3058,562,569,4.4625,173300
30,5761,1326,1116,4.0341,173200
30,2598,759,703,4.0417,173200
30,1708,505,434,3.225,173200
30,3568,938,938,3.1667,173200
30,456,91,84,6.6369,173200
30,9947,1675,1582,5.422,173200
30,2337,768,655,3.7174,173200
30,5278,1575,1371,3.3409,173200
30,5330,976,1000,5.2138,173200
30,1795,406,400,3.152,173100
30,191,42,37,3.375,173100
30,3397,686,621,4.9148,173100
30,1087,340,342,3.5326,173100
30,3216,607,618,4.9153,173100
30,3648,654,628,5.0956,173100
30,1596,297,289,4.1,173100
30,1739,359,369,3.5551,173100
30,1738,509,411,3.1742,173100
30,2135,373,405,5.4836,173000
30,5122,1544,1339,3.4835,173000
30,534,88,74,5.3254,172900
30,1505,358,339,3.8029,172900
30,443,117,115,3.6875,172900
30,2436,504,516,4.5607,172900
30,2613,562,543,4.3899,172900
30,1171,306,301,3.2639,172800
30,4343,847,850,4.65,172800
30,2305,538,502,3.6618,172800
30,1947,355,332,4.5726,172800
30,1421,300,263,3.9844,172800
30,1910,352,329,3.89,172800
30,4208,630,662,6.1966,172800
30,1422,260,263,4.7422,172700
30,4365,804,753,4.5814,172700
30,1917,317,351,6.2488,172700
30,1591,225,239,6.2452,172700
30,539,71,66,6.3427,172700
30,3201,,622,4.2708,172700
30,3113,783,715,3.6505,172700
30,1857,572,525,3.2386,172600
30,4695,1110,989,4.6483,172600
30,2289,686,634,4.5757,172600
30,1115,268,259,3.5694,172600
30,1194,297,306,2.3333,172600
30,3167,669,619,3.5902,172600
30,2216,497,506,3.8421,172600
30,1429,428,399,3.413,172600
30,1461,340,346,3.5511,172600
30,1499,574,595,2.4539,172600
30,2572,732,669,2.4211,172500
30,6072,1802,1666,3.1353,172500
30,1752,407,427,3.3611,172500
30,1818,577,532,3.2104,172500
30,1818,522,485,2.6771,172500
30,187,49,51,1.8,172500
30,1761,515,468,1.9309,172500
30,1565,599,629,2.9271,172400
30,851,297,254,2.8289,172400
30,1248,357,328,2.7059,172400
30,2311,632,609,2.5651,172400
30,525,171,165,3.375,172400
30,691,151,148,4.125,172400
30,2589,1003,983,2.1992,172400
30,407,108,96,3.775,172300
30,2651,572,552,3.7202,172300
30,1702,456,463,2.6385,172200
30,2338,652,631,2.6734,172200
30,2264,,499,3.4193,172200
30,2411,526,521,3.415,172200
30,2415,642,599,3.425,172200
30,2284,511,504,3.3125,172200
30,2254,630,625,2.5,172100
30,1308,375,347,3.0824,172100
30,2930,833,854,3.7147,172100
30,746,172,163,4.1,172100
30,2291,594,589,3.2037,172100
30,2471,498,475,3.75,172100
30,1205,280,301,4.0231,172100
30,1562,365,347,2.9167,172000
30,1759,353,330,3.2292,172000
30,1346,291,278,3.425,172000
30,1566,379,330,2.2105,172000
30,1884,442,442,2.3783,172000
30,4273,965,922,2.9926,172000
30,2413,512,509,4.7639,171900
30,1324,314,311,3.9659,171900
30,2932,955,911,2.7535,171900
30,808,163,189,4.7679,171900
30,1435,494,504,3.0833,171900
30,660,145,113,3.75,171900
30,619,139,146,4.6875,171900
30,728,134,135,4.0769,171900
30,1823,590,548,1.5026,171900
30,720,174,181,3.1964,171900
30,1444,446,441,3.1691,171800
30,1120,296,268,2.8077,171800
30,1243,365,376,2.7632,171800
30,2261,642,635,2.5224,171800
30,1799,557,538,3.0083,171700
30,2992,1194,1130,2.246,171700
30,5526,1916,1796,2.6561,171700
30,697,255,221,2.6635,171700
30,275,87,103,3.5972,171700
30,1632,598,659,1.5054,171700
30,2782,1077,795,0.971,171700
30,411,114,95,1.7019,171600
30,2988,677,666,3.4345,171600
30,1768,474,436,1.7823,171600
30,1344,228,234,4.5125,171600
30,3004,673,640,2.8342,171600
30,2678,702,685,3.6953,171600
30,1893,431,426,3.7143,171500
30,2656,572,571,3.8056,171500
30,2753,654,631,3.1713,171500
30,1813,421,343,3.5972,171400
30,2549,355,362,6.9737,171400
30,3141,670,724,3.3472,171400
30,2342,570,453,4.1951,171400
30,1799,343,368,3.9219,171400
30,1050,210,201,4.8,171400
30,2512,356,365,8.0784,171400
30,4943,851,788,4.1071,171400
30,4159,655,651,4.6111,171400
30,3153,561,532,4.7083,171400
30,1458,423,365,4.2798,171400
30,2312,525,437,2.8828,171400
30,238,51,50,5.375,171400
30,378,78,81,3.6806,171300
30,4367,1161,1005,4.0214,171300
30,1866,327,371,4.5461,171300
30,4412,952,874,4.3292,171300
30,5928,1204,1150,4.0398,171300
30,3350,581,550,3.5195,171300
30,2110,409,407,4.3698,171300
30,6433,1174,1125,4.9957,171300
30,2910,535,489,4.6161,171300
30,893,209,197,2.8261,171300
30,2720,680,631,3.0958,171300
30,2660,601,567,3.4152,171300
30,3498,636,642,5.021,171300
30,3569,551,537,5.2998,171300
30,5471,1345,1247,3.5719,171300
30,2696,649,626,3.3047,171200
30,4022,975,954,3.0305,171200
30,3056,556,555,4.7273,171200
30,2542,772,675,3.8703,171200
30,845,190,190,4.7039,171200
30,1270,258,264,5.0162,171200
30,6114,1623,1521,3.0382,171100
30,5768,1597,1465,3.5387,171100
30,2655,345,335,6.9014,171100
30,2037,252,249,11.0546,171100
30,2893,345,326,13.466,171100
30,2955,377,373,9.3845,171100
30,3058,488,474,5.3903,171100
30,2890,453,452,6.5616,171100
30,2365,471,458,3.7031,171000
30,3596,451,458,8.5403,171000
30,4349,553,519,6.9014,171000
30,2260,261,254,11.4537,171000
30,9792,1283,1179,10.1714,171000
30,8974,1268,1241,8.2653,171000
30,3532,402,426,11.0124,170900
30,2308,301,320,7.0565,170900
30,2956,642,558,4.1151,170900
30,4931,853,818,4.275,170900
30,3230,449,448,6.5308,170900
30,2578,314,340,7.1882,170800
30,2774,428,407,6.2944,170800
30,2053,339,323,5.5654,170800
30,5436,707,685,8.7496,170800
30,4624,624,635,7.2392,170800
30,7326,884,798,10.157,170800
30,3759,489,499,8.3818,170800
30,2775,547,510,3.6707,170800
30,3207,647,595,4.0484,170800
30,1454,236,262,4.8542,170800
30,2641,633,617,4.1339,170800
30,4713,758,730,5.8622,170800
30,2016,409,405,3.8681,170800
30,2733,460,476,5.3041,170800
30,2070,513,460,2.9312,170800
30,2590,603,608,2.378,170800
30,2577,434,432,4.6125,170800
30,3817,787,713,4.25,170800
30,3114,610,577,3.75,170800
30,4977,645,646,6.58,170800
30,3589,507,495,5.7934,170800
30,4485,667,685,5.4562,170800
30,2819,319,319,12.2092,170800
30,2971,350,346,11.1228,170800
30,3173,372,355,8.3637,170800
30,3154,390,384,8.9257,170700
30,2898,335,324,10.8111,170700
30,2556,304,260,9.9055,170700
30,3259,456,459,5.7817,170700
30,1100,285,267,3.6953,170700
30,3550,895,834,2.8403,170700
30,2662,402,401,5.4395,170700
30,1972,315,326,5.4298,170700
30,2260,345,341,6.0705,170700
30,1846,383,336,3.4234,170700
30,2102,403,365,3.6827,170600
30,3523,922,949,3.1792,170600
30,1963,430,415,3.8929,170600
30,3187,870,852,3.3939,170600
30,2635,660,634,3.125,170600
30,2186,511,466,4.575,170600
30,1251,336,343,2.4688,170600
30,1883,408,424,3.8929,170600
30,2713,731,722,2.6959,170500
30,2487,573,494,4.3039,170500
30,2813,567,596,4.7208,170500
30,2022,522,463,3.7454,170500
30,1683,347,335,3.5172,170500
30,1024,191,187,4.105,170500
30,2546,545,521,4.192,170500
30,1484,295,295,5.1418,170500
30,6352,1747,1649,2.8835,170500
30,10336,2596,2419,3.3627,170500
30,2095,280,261,6.6719,170500
30,1725,392,400,3.0087,170400
30,2830,502,459,5.1785,170400
30,1904,292,303,5.6784,170400
30,2377,403,408,5.3439,170400
30,4388,864,846,4.5217,170400
30,1793,480,441,2.8235,170400
30,4186,767,777,4.9917,170400
30,1766,322,330,4.0417,170300
30,1593,283,255,3.825,170300
30,1461,286,264,4.3269,170300
30,5574,1025,988,4.0324,170300
30,1490,251,257,4.3661,170300
30,2004,331,328,3.59,170300
30,1682,291,271,6.6603,170300
30,10281,1689,1629,4.7946,170300
30,6157,1129,1073,5.0629,170300
30,3315,744,687,3.5521,170200
30,2984,446,455,5.6276,170200
30,3065,611,606,3.8456,170200
30,1591,298,297,4.8906,170200
30,51,12,10,6.0224,170200
30,1268,210,224,5.0605,170200
30,3197,809,726,3.6761,170200
30,3082,536,531,3.7604,170100
30,3381,729,636,5.3812,170100
30,1499,290,277,3.5893,170100
30,3301,712,682,3.7303,170100
30,2287,,351,5.6163,170100
30,3522,543,524,6.4685,170100
30,1785,248,251,6.8407,170100
30,2247,705,618,3.8631,170000
30,1783,298,306,6.0488,170000
30,2435,346,350,5.9397,170000
30,3924,781,725,3.7772,170000
30,1127,185,181,4.375,170000
30,1410,214,240,6.1168,170000
30,1526,237,245,5.1782,170000
30,3413,764,728,4.325,170000
30,1756,328,332,3.6,170000
30,2036,414,380,3.875,170000
30,1605,314,306,3.3375,169900
30,1583,474,432,3.2303,169900
30,2043,468,454,3.5329,169900
30,1587,374,331,2.8021,169900
30,1234,351,285,2.3173,169800
30,1781,349,378,3.9286,169800
30,1678,369,347,4.5,169800
30,1928,414,385,4.0724,169800
30,1545,354,350,4.5112,169800
30,2395,410,399,5.1182,169800
30,4678,1065,1020,4.2276,169800
30,1131,236,244,4.9306,169800
30,2082,532,510,2.3704,169700
30,2019,394,377,4.6111,169700
30,1231,258,244,3.2344,169700
30,932,258,267,2.7014,169700
30,1244,324,322,2.9583,169700
30,1178,289,294,3.025,169600
30,1570,482,430,2.6563,169600
30,1962,544,481,1.9621,169600
30,1888,429,458,3.3393,169600
30,2489,546,444,2.9474,169600
30,2149,465,302,3.875,169600
30,1026,288,283,4.2019,169600
30,2147,416,392,3.2188,169600
30,588,121,104,4.275,169600
30,2870,653,598,3.2301,169500
30,6963,1426,1375,4.1325,169500
30,1175,191,186,4.125,169500
30,2513,476,472,4.0061,169500
30,1951,365,358,4.8438,169500
30,1378,492,448,3.4028,169500
30,1749,406,391,3.75,169500
30,1229,215,218,3.5455,169500
30,4016,831,774,3.1884,169500
30,604,207,212,3.6214,169400
31,2089,377,362,4.765,169400
31,2291,439,405,3.9539,169400
31,984,179,199,5.0747,169400
31,818,147,152,5.1057,169400
31,2265,537,507,3.4583,169400
31,874,153,153,4.8667,169400
31,793,128,137,5.25,169400
31,2471,518,500,4.2679,169400
31,1063,209,223,2.8348,169400
31,2982,547,570,4.9115,169300
31,2035,564,503,3.2546,169300
31,1252,225,226,4.6042,169300
31,3506,992,893,3.3006,169300
31,2253,580,500,3.2326,169300
31,1960,380,356,4.0625,169300
31,4639,1374,1257,2.5577,169300
31,1086,268,250,2.4609,169300
31,1718,385,368,3.9333,169300
31,2578,580,529,2.2401,169300
31,2947,559,551,4.5294,169300
31,3434,835,657,3.2539,169300
31,1991,528,460,3.1538,169300
31,1484,252,248,5.2657,169300
31,2342,475,509,4.1167,169200
31,3419,932,766,3.2823,169200
31,1038,175,174,4.9219,169200
31,1290,220,241,5.5486,169200
31,1133,166,187,6.213,169200
31,3310,688,674,4.0185,169200
31,2335,504,502,2.9891,169200
31,4013,985,922,3.7655,169200
31,2838,649,593,3.3831,169100
31,2067,770,541,3.1315,169100
31,1194,176,170,6.1001,169100
31,3418,815,773,3.65,169100
31,812,192,172,3.25,169100
31,2421,389,413,4.9394,169100
31,1347,212,201,3.8828,169000
31,1366,326,325,3.4,169000
31,2929,640,584,3.6875,169000
31,1107,207,210,5.0599,169000
31,982,148,156,6.3214,168900
31,1380,237,234,3.8214,168900
31,1792,411,381,2.4942,168900
31,2360,405,386,4.3583,168900
31,1422,409,390,2.3347,168900
31,4735,955,868,5.0764,168900
31,2444,555,567,3.0179,168900
31,1316,263,278,3.2969,168800
31,3136,990,859,2.5564,168800
31,1561,381,391,3.375,168800
31,2160,298,305,6.0531,168800
31,2811,612,566,3.475,168800
31,1156,393,400,2.2716,168800
31,2459,689,598,2.8072,168800
31,1160,368,325,1.119,168800
31,382,86,81,1.425,168800
31,919,253,249,1.5903,168800
31,1021,252,258,3.125,168800
31,504,113,109,3.6607,168800
31,1039,260,243,3.0288,168800
31,1072,193,196,5.0275,168800
31,1514,301,293,3.6042,168800
31,1855,527,504,2.5509,168800
31,1187,302,275,2.4931,168800
31,1548,506,424,4.5057,168800
31,2696,640,626,2.9479,168800
31,1444,326,271,2.3843,168800
31,1181,353,340,2.5625,168800
31,1408,307,284,3.7014,168800
31,3291,587,563,4.8981,168700
31,988,173,184,5.6047,168700
31,3903,717,716,4.2731,168600
31,1317,256,272,4.6696,168600
31,1342,326,335,2.9231,168600
31,2964,829,771,2.4833,168600
31,1368,397,358,3.0789,168600
31,2176,442,418,4.375,168600
31,1891,334,343,4.2759,168600
31,1731,482,455,3.256,168500
31,1290,203,204,5.8461,168500
31,1589,259,315,4.5714,168500
31,2914,489,499,4.9429,168400
31,4602,1131,1014,3.6771,168400
31,1672,267,281,4.8611,168400
31,1068,190,174,4.0735,168400
31,1117,181,168,4.3269,168400
31,2856,622,601,3.63,168300
31,2726,556,531,3.7917,168300
31,729,131,139,4.7667,168300
31,1153,192,208,5.2384,168300
31,1416,277,284,4.7772,168300
31,1996,326,330,4.7738,168300
31,2176,468,428,3.707,168300
31,1199,251,276,3.6422,168300
31,1724,291,285,5.118,168300
31,1941,356,339,4.4663,168300
31,2749,498,460,4.025,168200
31,2970,547,539,4.3636,168200
31,2642,640,588,3.5268,168200
31,1831,345,339,4.5179,168100
31,3002,644,634,3.1087,168100
31,2782,605,628,4.1276,168100
31,2142,436,412,3.7059,168100
31,383,94,98,3.975,168100
31,1530,404,344,2.8835,168100
31,2281,557,460,2.8625,168100
31,3284,795,758,2.4526,168100
31,161,40,50,2.2,168100
31,38,8,14,4.1667,168000
31,3528,816,764,2.582,168000
31,3751,878,815,3.7201,168000
31,897,156,161,5.152,167900
31,4022,1081,1001,2.8042,167900
31,2406,462,456,4.485,167900
31,3179,639,623,3.3281,167900
